,0,1,2,3,4,5,6,7,8,9,10,11,12
0,74,40,12,9,2,1,0,0,0,0,0,0,0
1,63,33,17,10,3,2,1,0,0,0,0,0,0
2,20,12,14,2,4,2,1,1,1,0,0,0,0
3,8,10,4,5,0,2,1,0,0,0,0,0,0
4,4,6,4,2,0,2,0,1,1,0,0,0,0
5,2,1,3,0,2,1,1,1,0,0,1,0,0
6,0,2,1,1,1,1,0,0,0,0,0,0,0
7,0,0,0,1,0,1,0,1,0,0,0,0,0
8,0,1,0,0,0,0,0,0,0,0,0,0,1
9,0,0,0,0,1,0,0,0,0,0,0,0,0
10,0,0,0,0,0,0,0,0,0,0,0,0,0
11,0,0,0,0,0,0,0,0,0,0,0,0,0
12,0,0,0,0,0,0,1,0,0,0,0,0,0
