,0,1,2,3,4,5,6,7,8,9,10,11,12
0,91,42,14,9,3,1,1,1,0,0,0,0,0
1,56,33,16,8,2,1,0,1,0,0,0,0,0
2,24,13,9,3,3,0,3,0,2,0,0,0,0
3,7,8,9,5,3,1,0,1,0,0,1,0,0
4,2,5,6,1,1,2,0,0,0,0,0,0,0
5,0,1,0,5,1,0,0,0,0,0,0,0,0
6,0,0,1,1,0,2,2,0,0,0,0,0,0
7,0,1,1,1,0,0,0,0,0,0,0,0,0
8,0,0,0,0,0,1,1,0,0,0,0,0,0
9,0,0,0,0,1,0,0,0,0,0,0,0,0
10,0,0,0,0,0,1,0,0,0,0,0,0,0
11,0,0,0,0,0,0,0,0,0,0,0,0,0
12,0,0,0,0,0,1,0,0,0,0,0,0,0
