,0,1,2,3,4,5,6,7,8,9
0.0,162,180,239,196,214,225,191,212,257,237
1.0,117,103,148,150,121,127,162,158,147,138
2.0,57,56,72,74,83,79,76,69,71,79
3.0,35,33,39,41,39,33,46,40,35,55
4.0,17,14,21,30,36,24,19,27,18,29
5.0,7,10,8,15,16,15,15,17,12,8
6.0,6,7,3,15,11,6,8,6,5,10
7.0,3,3,0,6,6,4,5,3,4,4
8.0,2,2,0,1,1,5,5,2,3,1
9.0,1,0,0,1,2,4,4,1,0,0
10.0,1,1,0,1,1,1,2,0,1,0
11.0,0,0,0,0,0,0,1,0,0,1
12.0,1,0,0,0,0,0,1,1,1,1
13.0,0,0,0,0,0,0,0,0,0,0
