,0,1,2,3,4,5,6,7,8,9
0,0.0,0.0,0.0,0.004371576844297601,0.005737139095344089,0.0,0.004449379926618548,0.0,0.0,0.00569096550528971
1,0.009744045162968474,0.0,0.004171004648401191,0.006175560656431212,0.007019358091328335,0.0059420342318158795,0.0,0.0,0.0069489552415862585,0.0
2,0.013721144872621254,0.01107981464188348,0.007209262336340023,0.004371576844297601,0.01272347851040926,0.0059420342318158795,0.0,0.0091321309586862,0.008952884177653317,0.010592803852351793
3,0.01479922114936632,0.01737004870823868,0.014848800078944376,0.00973217512319967,0.010678302776014316,0.010248295225898667,0.004449379926618548,0.011158610404519312,0.011962627463661595,0.015378913302683466
4,0.01479922114936632,0.019719597595711326,0.014848800078944376,0.012999179993855945,0.016468483424270233,0.014972083659571221,0.013928127838698769,0.013618693755906507,0.016305739206130963,0.013224360898515291
5,0.0207170817119537,0.018191741968101145,0.01912917172910066,0.014959818485909394,0.02088912974983268,0.01752201040178302,0.016960981421614413,0.02096581613066281,0.014318244346089052,0.018082727309166217
6,0.0207170817119537,0.024210467168581978,0.023782211265270862,0.022058288138097716,0.019802078878886402,0.01704695367324712,0.021230516996064378,0.024978475771938926,0.02068525359540387,0.017236277238609907
7,0.0309054156450187,0.028306184648400356,0.02248260236461226,0.025831790233879732,0.021908550809601714,0.024286956319521914,0.022823410827642727,0.024245095879300727,0.02068525359540387,0.018884346883026766
8,0.03004742160168313,0.027838077959450046,0.020324723977126615,0.0252027536222008,0.023778743482269146,0.023974521150224522,0.021642798535911847,0.024615497649050615,0.021695477738970938,0.023594712275564082
9,0.027729925223841666,0.03170595466768173,0.029133388385612392,0.022058288138097716,0.025464768936348338,0.025192143958350458,0.026270793663957886,0.023085739876483186,0.02201896383576058,0.02107001865678276
10,0.03132128348619071,0.031310849455336506,0.026393542974282827,0.02455078244039891,0.023480968894694292,0.023656382543593618,0.029949329797528946,0.027335550138264844,0.0235491475289416,0.023885372478326235
11,0.03172885984683176,0.029211031908907382,0.024991099711640912,0.022807441994840503,0.02088912974983268,0.02577070943797589,0.02462998341564449,0.022681870372407213,0.027223748875295786,0.023594712275564082
12,0.03004742160168313,0.028306184648400356,0.023144677029650052,0.0224369260898334,0.026249962463066722,0.024286956319521914,0.0256322517779985,0.027648899530730943,0.019232316781809984,0.023299019623092894
13,0.02272817233557297,0.028306184648400356,0.02070439290062662,0.0252027536222008,0.019034114648621363,0.02049112687967527,0.0256322517779985,0.02141111112994263,0.021695477738970938,0.022998100411125794
14,0.026723152707163265,0.02735880434094625,0.02179375083599312,0.021671102418107418,0.02088912974983268,0.023002044192454663,0.021230516996064378,0.02184512281214591,0.019975264565907976,0.023885372478326235
15,0.019992815963767605,0.024210467168581978,0.021075497006121977,0.02002680478378336,0.020534810528350083,0.019286349057051472,0.021642798535911847,0.022681870372407213,0.021695477738970938,0.020014423443663904
16,0.02272817233557297,0.015580696736662387,0.01827881621103545,0.021274902247928735,0.01692808242133515,0.021247628788056125,0.018014691043216048,0.01745769650574214,0.01804714618842787,0.018082727309166217
17,0.019236620560509288,0.0189733353658243,0.015392785583146405,0.01666911181318959,0.016468483424270233,0.01752201040178302,0.01640473164703298,0.015020731026828962,0.017202285901280995,0.018082727309166217
18,0.013721144872621254,0.00960890609434052,0.014848800078944376,0.01867538446531105,0.013908925573468319,0.016556018969110742,0.017497033513564623,0.018008805113767182,0.019975264565907976,0.01434672330492683
19,0.01579821956952288,0.013531666967665603,0.008315790239921454,0.017196298755754482,0.011403811127962148,0.013173951421785573,0.01582615463892768,0.014338544262450717,0.01534845132361318,0.016338030344082228
20,0.009744045162968474,0.005563266134260218,0.011710681584743076,0.015553167772441515,0.014992025341912197,0.013802091877514935,0.010837721146414257,0.014338544262450717,0.014843386492831226,0.013798147550848402
21,0.012543617960129495,0.00960890609434052,0.010163257311413251,0.014959818485909394,0.009896374039032794,0.012511339076287905,0.01169285701111812,0.013618693755906507,0.014318244346089052,0.01434672330492683
22,0.0056417320436821135,0.00960890609434052,0.007209262336340023,0.00755517014679262,0.011403811127962148,0.0059420342318158795,0.01582615463892768,0.007917805648502472,0.00801583682504637,0.012621925590246516
23,0.007967304803509948,0.005563266134260218,0.008315790239921454,0.00871434585512733,0.008096964742387917,0.009365339217336482,0.009904600690067517,0.014338544262450717,0.0069489552415862585,0.006962922605638457
