,0,1,2,3,4,5,6,7,8,9
+2+2,0.008402554376530466,0.007718522898803318,0.0056428577667909955,0.0069388460209604975,0.004810160117894458,0.006333555407506107,0.006124721603563474,0.006337656859643573,0.00668527292788992,0.006647116324535679
+2+1,0.004161265024567469,0.004621776816420535,0.003354268393881954,0.0034070405773734117,0.0023761031907671417,0.0030202087497224073,0.003818008272351257,0.003469366234314036,0.0031803725579282144,0.0031687846203975237
+1+2,0.003777148253068933,0.0034546614587385818,0.002568111739065871,0.003608583822795501,0.0024092196115443843,0.003633133466577837,0.0034898981864460708,0.0035853632816619215,0.003366976049847472,0.003372434017595308
+1+1,0.01070725500552168,0.010488476681035154,0.008263379949511273,0.009961994702291834,0.007575381252794198,0.009007328447701532,0.008978285077951002,0.008984498576399873,0.008316025183358213,0.008455522971652004
+2+0,0.0036331044637569823,0.0033924153063288774,0.002227443855312235,0.0026392567852892624,0.0030632689218949216,0.002664890073284477,0.0031916162901686287,0.002826109880839397,0.0031154669955215162,0.00290811339198436
+0+2,0.0025287687456986923,0.0026921460917197055,0.0020090670067522123,0.0024377135398671733,0.0025582435050419752,0.0030379746835443038,0.003291043588927776,0.003153010650637984,0.00316414616732654,0.0035353535353535356
+1+0,0.018325570973575966,0.016106191936010955,0.012997790026292573,0.013772121770509425,0.013991687778384913,0.01330668443260049,0.013840279987273305,0.014773805757671623,0.012948659700136301,0.012544802867383513
+0+1,0.013188009154783053,0.014083191982695569,0.010674260357613928,0.012428500134362164,0.011855678638252778,0.012658227848101266,0.014526328348711422,0.014109459031951915,0.012591679106899461,0.012210817855979146
+0+0,0.9249531857684736,0.9280123247381771,0.9464539967330824,0.9363603209336251,0.9435365025748017,0.9387874750166556,0.9339504454342984,0.9345460297374248,0.9398487700395924,0.9397849462365592
+0-1,0.002640802804052432,0.002785515320334262,0.0017906901581921891,0.0023609351606587586,0.0023843822959614524,0.002176326893182323,0.0024260260897231945,0.0022988505747126436,0.0019390536769001104,0.001995764092538286
-1+0,0.0029448952481554392,0.0026610230155148535,0.0015199028659777605,0.002466505432070329,0.002028380772606097,0.0019364867865867199,0.0023564269805917914,0.0023304861330802487,0.00167131823197248,0.001686217008797654
+0-2,0.001456442758598614,0.0009959384385552668,0.0007774215808736821,0.0009309378479020308,0.0010597254648717566,0.0009593604263824117,0.0011334712058542794,0.001159970473478857,0.001119620951515545,0.0010671228413163898
-2+0,0.0009762967942254445,0.0011204307433746751,0.00056777980625606,0.000777381089485201,0.0008527478350139917,0.0009948922940262047,0.0010837575564747056,0.0009912474955182959,0.0008437723112870773,0.001050830889540567
-1-1,0.00035210704054032424,0.00020229999533153857,0.0001222910351936129,0.00023033513762524472,0.00023181494544069676,0.00023984010659560293,0.0002883391664015272,0.000168722977960561,0.00016226390601674562,0.00023623330074942978
-1-2,0.00014404378931195084,0.00015561538102426044,7.86156654816083e-05,0.00018234865061998541,0.00013246568310896958,0.00015101043748612036,0.00014914094813872096,0.00014763260571549087,0.00010547153891088466,0.00016291951775822744
-2-1,0.00012803892383284518,0.00020229999533153857,0.00010482088730881106,0.0001631540558178817,0.00015730299869190137,7.994670219853431e-05,0.00017896913776646516,8.43614889802805e-05,7.301875770753553e-05,0.00013848159009449332
-2-2,0.00024007298218658472,0.00018673845722911252,0.00011355596125121199,0.0001631540558178817,0.00019041941946914377,0.00012436153675327559,0.0001590836780146357,0.00015817779183802593,0.00019471668722009477,0.00013033561420658195
-1+1,0.00032009730958211296,0.00037347691445822504,0.00014849625702081568,0.0003359054090368152,0.00024009405063500736,0.00020430823895180991,0.00024856824689786826,0.000168722977960561,0.0001379243201142338,0.00030954708374063213
+1-1,0.00044813623341495817,0.00031123076204852087,0.00029699251404163136,0.00037429459864102266,0.00027321047141224975,0.00033755274261603374,0.0003479955456570156,0.00041126225877886744,0.00021094307782176932,0.00026881720430107527
-2+1,0.00025607784766569036,0.0001089307667169823,4.3675369712004613e-05,0.00019194594802103728,0.00010762836752603778,9.771263602043082e-05,0.0001292554883868915,4.218074449014025e-05,9.735834361004738e-05,0.00013033561420658195
+1-2,0.00014404378931195084,0.00018673845722911252,0.0001222910351936129,0.00011516756881262236,5.795373636017419e-05,0.00010659560293137908,0.00014914094813872096,9.490667510281556e-05,0.00012169792951255923,4.887585532746823e-05
-1+2,8.002432739552824e-05,3.112307620485209e-05,1.7470147884801844e-05,6.718108180736304e-05,3.3116420777242394e-05,4.4414834554741284e-05,2.9828189627744195e-05,4.218074449014025e-05,3.245278120334913e-05,3.258390355164549e-05
+2-1,9.602919287463389e-05,4.668461430727813e-05,6.988059153920738e-05,1.919459480210373e-05,2.4837315582931796e-05,4.4414834554741284e-05,5.965637925548839e-05,5.2725930612675314e-05,4.867917180502369e-05,4.072987943955686e-05
-2+2,4.8014596437316946e-05,0.0,1.7470147884801844e-05,2.879189220315559e-05,3.3116420777242394e-05,2.664890073284477e-05,2.9828189627744195e-05,2.1090372245070126e-05,8.113195300837282e-06,1.6291951775822744e-05
+2-2,4.8014596437316946e-05,6.224615240970417e-05,1.7470147884801844e-05,3.838918960420746e-05,1.6558210388621197e-05,2.664890073284477e-05,1.9885459751829462e-05,4.218074449014025e-05,1.6226390601674564e-05,5.70218312153796e-05
