,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
10,0.0,0.0,0.0,0.0,0.014336917562724014,0.035842293906810034,0.04659498207885305,0.1111111111111111,0.08960573476702509,0.11827956989247312,0.1111111111111111,0.14336917562724014,0.06451612903225806,0.06451612903225806,0.06810035842293907,0.035842293906810034,0.035842293906810034,0.014336917562724014,0.010752688172043012,0.021505376344086023,0.010752688172043012,0.0,0.0,0.0,0.0,0.0035842293906810036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,0.0,0.0,0.0036101083032490976,0.0,0.01444043321299639,0.01444043321299639,0.05415162454873646,0.09025270758122744,0.08664259927797834,0.09747292418772563,0.07942238267148015,0.11552346570397112,0.10108303249097472,0.07942238267148015,0.061371841155234655,0.061371841155234655,0.036101083032490974,0.02888086642599278,0.02888086642599278,0.018050541516245487,0.007220216606498195,0.007220216606498195,0.007220216606498195,0.0,0.0036101083032490976,0.0,0.0,0.0036101083032490976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,0.0,0.003861003861003861,0.0,0.007722007722007722,0.003861003861003861,0.019305019305019305,0.03474903474903475,0.03474903474903475,0.05791505791505792,0.10038610038610038,0.14285714285714285,0.07335907335907337,0.11196911196911197,0.05019305019305019,0.08494208494208494,0.0694980694980695,0.04633204633204633,0.04247104247104247,0.04247104247104247,0.023166023166023165,0.015444015444015444,0.023166023166023165,0.003861003861003861,0.003861003861003861,0.0,0.0,0.0,0.0,0.0,0.003861003861003861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,0.0,0.0,0.0,0.009216589861751152,0.004608294930875576,0.027649769585253458,0.03225806451612903,0.04608294930875576,0.07373271889400922,0.07834101382488479,0.08755760368663594,0.06912442396313365,0.12903225806451613,0.08294930875576037,0.08294930875576037,0.08755760368663594,0.07373271889400922,0.027649769585253458,0.02304147465437788,0.018433179723502304,0.018433179723502304,0.009216589861751152,0.0,0.013824884792626729,0.0,0.0,0.0,0.004608294930875576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,0.0,0.0,0.0,0.0,0.0,0.0,0.009259259259259259,0.032407407407407406,0.023148148148148147,0.037037037037037035,0.05092592592592592,0.10185185185185185,0.08796296296296297,0.1388888888888889,0.12037037037037036,0.09722222222222222,0.06018518518518518,0.041666666666666664,0.0787037037037037,0.027777777777777776,0.06018518518518518,0.004629629629629629,0.013888888888888888,0.004629629629629629,0.004629629629629629,0.0,0.004629629629629629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,0.0,0.0,0.0,0.0,0.0,0.0,0.010638297872340425,0.02127659574468085,0.02127659574468085,0.03723404255319149,0.07446808510638298,0.12234042553191489,0.10106382978723404,0.10106382978723404,0.06382978723404255,0.10638297872340426,0.07446808510638298,0.06382978723404255,0.047872340425531915,0.02127659574468085,0.031914893617021274,0.02127659574468085,0.015957446808510637,0.010638297872340425,0.015957446808510637,0.02127659574468085,0.0,0.005319148936170213,0.005319148936170213,0.005319148936170213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,0.0,0.0,0.0,0.0,0.0,0.006802721088435374,0.006802721088435374,0.0,0.013605442176870748,0.02040816326530612,0.047619047619047616,0.06802721088435375,0.11564625850340136,0.07482993197278912,0.1292517006802721,0.11564625850340136,0.10204081632653061,0.08163265306122448,0.027210884353741496,0.047619047619047616,0.027210884353741496,0.027210884353741496,0.027210884353741496,0.013605442176870748,0.02040816326530612,0.02040816326530612,0.0,0.0,0.006802721088435374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024793388429752067,0.008264462809917356,0.024793388429752067,0.024793388429752067,0.03305785123966942,0.08264462809917356,0.11570247933884298,0.0743801652892562,0.08264462809917356,0.09917355371900827,0.09090909090909091,0.06611570247933884,0.08264462809917356,0.04132231404958678,0.049586776859504134,0.01652892561983471,0.03305785123966942,0.01652892561983471,0.0,0.01652892561983471,0.008264462809917356,0.008264462809917356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,0.0,0.0,0.0,0.0,0.0,0.009259259259259259,0.0,0.018518518518518517,0.05555555555555555,0.027777777777777776,0.027777777777777776,0.05555555555555555,0.06481481481481481,0.027777777777777776,0.05555555555555555,0.08333333333333333,0.06481481481481481,0.06481481481481481,0.09259259259259259,0.07407407407407407,0.12037037037037036,0.046296296296296294,0.046296296296296294,0.009259259259259259,0.009259259259259259,0.018518518518518517,0.009259259259259259,0.009259259259259259,0.0,0.0,0.009259259259259259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,0.0,0.0,0.0,0.0,0.0,0.0,0.01282051282051282,0.0,0.01282051282051282,0.038461538461538464,0.038461538461538464,0.01282051282051282,0.05128205128205128,0.1282051282051282,0.0641025641025641,0.08974358974358974,0.10256410256410256,0.05128205128205128,0.05128205128205128,0.05128205128205128,0.02564102564102564,0.14102564102564102,0.038461538461538464,0.038461538461538464,0.0,0.038461538461538464,0.01282051282051282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,0.0,0.0,0.0,0.0,0.0,0.014084507042253521,0.014084507042253521,0.0,0.0,0.0,0.0,0.056338028169014086,0.07042253521126761,0.04225352112676056,0.1267605633802817,0.04225352112676056,0.04225352112676056,0.09859154929577464,0.028169014084507043,0.09859154929577464,0.07042253521126761,0.08450704225352113,0.028169014084507043,0.056338028169014086,0.014084507042253521,0.014084507042253521,0.028169014084507043,0.0,0.028169014084507043,0.0,0.0,0.028169014084507043,0.014084507042253521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03278688524590164,0.0,0.01639344262295082,0.04918032786885246,0.09836065573770492,0.04918032786885246,0.06557377049180328,0.06557377049180328,0.16393442622950818,0.09836065573770492,0.06557377049180328,0.03278688524590164,0.03278688524590164,0.08196721311475409,0.01639344262295082,0.03278688524590164,0.03278688524590164,0.01639344262295082,0.01639344262295082,0.01639344262295082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01639344262295082,0.0
22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1388888888888889,0.027777777777777776,0.027777777777777776,0.05555555555555555,0.05555555555555555,0.08333333333333333,0.08333333333333333,0.027777777777777776,0.027777777777777776,0.08333333333333333,0.1111111111111111,0.08333333333333333,0.05555555555555555,0.0,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.0,0.027777777777777776,0.0,0.027777777777777776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02857142857142857,0.0,0.0,0.02857142857142857,0.02857142857142857,0.0,0.02857142857142857,0.11428571428571428,0.02857142857142857,0.05714285714285714,0.05714285714285714,0.14285714285714285,0.17142857142857143,0.11428571428571428,0.05714285714285714,0.08571428571428572,0.0,0.02857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02857142857142857,0.0,0.0,0.0,0.0,0.0,0.0
24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037037037037037035,0.0,0.037037037037037035,0.07407407407407407,0.0,0.0,0.07407407407407407,0.1111111111111111,0.037037037037037035,0.07407407407407407,0.1111111111111111,0.1111111111111111,0.07407407407407407,0.0,0.07407407407407407,0.037037037037037035,0.1111111111111111,0.0,0.037037037037037035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0625,0.0625,0.0625,0.125,0.1875,0.0,0.1875,0.0,0.0625,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,0.0,0.0,0.0,0.0,0.0,0.05263157894736842,0.05263157894736842,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.10526315789473684,0.0,0.0,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.10526315789473684,0.05263157894736842,0.10526315789473684,0.0,0.05263157894736842,0.0,0.10526315789473684,0.05263157894736842,0.10526315789473684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.125,0.25,0.125,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.09090909090909091,0.0,0.09090909090909091,0.18181818181818182,0.09090909090909091,0.0,0.0,0.09090909090909091,0.0,0.18181818181818182,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0
29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
