motif,0,1,2,3,4,5,6,7,8,9
+0+1+1+1+1-1,3.819342898422938e-06,3.5307691492899427e-06,1.538252015013999e-06,3.6068963858898213e-06,2.4837315582931797e-06,2.253606827301883e-06,3.269756804831019e-06,2.0410037656519477e-06,8.850758510004308e-07,1.7314321219244818e-06
+0+1+1+1+1-2,1.3640510351510496e-06,3.9230768325443807e-07,3.2962543178871406e-07,1.961645402852359e-06,9.123911846791272e-07,6.76082048190565e-07,6.672973071083712e-07,6.560369246738403e-07,7.375632091670256e-07,2.96816935187054e-07
+0+1+1+1+1+0,4.8833027058407576e-05,4.289230670248523e-05,3.384154433030798e-05,3.708142600230588e-05,2.884169911569019e-05,3.600136906614759e-05,3.9704189772948086e-05,4.0164038388365116e-05,3.7025673100184685e-05,3.0720552791860095e-05
+0+1+1+1+2+1,2.973631256629288e-05,2.419230713402368e-05,1.7744835744625772e-05,2.2464003806857658e-05,1.4040686564228791e-05,2.0958543493907514e-05,2.275483817239546e-05,2.4346259204562518e-05,2.0405915453621043e-05,1.7611138154431872e-05
+0+1+1+1+2+2,3.792061877719918e-05,3.2823076165621316e-05,2.2524404505562126e-05,3.537289613530544e-05,2.2150830428043255e-05,3.357874172679806e-05,3.1096054511250096e-05,3.294763221695287e-05,3.161687623295983e-05,3.042373585667304e-05
+0+1+1+1+2-1,9.548357246057346e-07,0.0,2.7468785982392837e-07,6.327888396297932e-07,1.013767982976808e-07,4.507213654603767e-07,1.3345946142167424e-07,4.373579497825602e-07,1.9668352244454015e-07,1.48408467593527e-07
+0+1+1+1+2-2,6.820255175755248e-07,0.0,2.7468785982392837e-07,3.163944198148966e-07,0.0,1.6902051204764125e-07,2.669189228433485e-07,7.28929916304267e-08,4.917088061113504e-08,0.0
+0+1+1+1-1+1,1.2276459316359447e-06,1.438461505266273e-06,6.592508635774281e-07,6.327888396297932e-07,6.082607897860848e-07,1.35216409638113e-06,6.005675763975341e-07,7.289299163042671e-07,3.933670448890803e-07,9.399202947590044e-07
+0+1+1+1-1+2,1.3640510351510497e-07,2.615384555029587e-07,2.1975028785914271e-07,6.327888396297932e-08,5.06883991488404e-08,5.6340170682547085e-08,6.672973071083712e-08,0.0,0.0,0.0
+0+1+1+1-1-1,9.548357246057346e-07,3.9230768325443807e-07,5.493757196478568e-08,8.226254915187311e-07,5.575723906372445e-07,7.887623895556591e-07,6.672973071083712e-07,8.018229079346937e-07,3.4419616427794527e-07,1.1377982515503739e-06
+0+1+1+1-1-2,9.548357246057346e-07,7.846153665088761e-07,2.1975028785914271e-07,3.163944198148966e-07,5.575723906372445e-07,4.507213654603767e-07,6.005675763975341e-07,6.560369246738403e-07,4.425379255002154e-07,4.946948919784234e-07
+0+1+1+1-2+1,2.7281020703020994e-07,1.3076922775147936e-06,4.944381476830711e-07,6.960677235927725e-07,2.53441995744202e-07,2.2536068273018834e-07,2.669189228433485e-07,1.457859832608534e-07,3.4419616427794527e-07,1.48408467593527e-07
+0+1+1+1-2+2,0.0,1.3076922775147935e-07,0.0,1.2655776792595865e-07,0.0,1.1268034136509417e-07,0.0,0.0,0.0,4.946948919784234e-08
+0+1+1+1-2-1,4.092153105453149e-07,1.438461505266273e-06,3.8456300375349974e-07,6.327888396297932e-07,4.561955923395636e-07,3.380410240952825e-07,4.671081149758599e-07,5.102509414129869e-07,9.834176122227008e-08,3.462864243848964e-07
+0+1+1+1-2-2,1.6368612421812595e-06,5.230769110059174e-07,2.1975028785914271e-07,1.1390199113336278e-06,6.589491889349252e-07,5.6340170682547085e-08,6.005675763975341e-07,3.6446495815213353e-07,3.933670448890803e-07,3.957559135827387e-07
+0+1+1+2+1+1,3.737499836313876e-05,3.452307612639055e-05,2.4227469236470484e-05,2.8728613319192613e-05,1.74368093072011e-05,2.7888384487860805e-05,2.8360135552105777e-05,2.959455460195324e-05,2.4044560618845033e-05,2.1717105757852788e-05
+0+1+1+2+1+2,1.2822079730419866e-05,1.4646153508165689e-05,9.28444966204878e-06,1.297217121241076e-05,5.727789103818965e-06,1.1549734989922152e-05,1.134405422084231e-05,1.3193631485107233e-05,1.071925197322744e-05,1.0734879155931788e-05
+0+1+1+2+1-1,2.0460765527265745e-06,2.223076871775149e-06,7.141884355422138e-07,1.3288565632225657e-06,6.589491889349252e-07,4.507213654603767e-07,1.5347838063492537e-06,8.747158995651204e-07,1.180101134667241e-06,9.893897839568469e-07
+0+1+1+2+1-2,1.0912408281208397e-06,3.9230768325443807e-07,1.6481271589435703e-07,6.327888396297932e-07,2.027535965953616e-07,3.380410240952825e-07,5.33837845686697e-07,4.373579497825602e-07,9.834176122227008e-08,3.462864243848964e-07
+0+1+1+2+2+1,9.411952142542243e-06,6.669230615325447e-06,5.823382628267281e-06,6.327888396297932e-06,4.308513927651434e-06,6.986181164635838e-06,8.007567685300455e-06,5.904332322064563e-06,6.392214479447555e-06,4.5511930062014956e-06
+0+1+1+2+2+2,2.4416513529203788e-05,1.9615384162721905e-05,1.258070397993592e-05,1.3415123400151616e-05,9.123911846791273e-06,1.8028854618415065e-05,1.601513537060091e-05,1.7494317991302407e-05,1.5636340034340942e-05,1.4692438291759175e-05
+0+1+1+2+2-1,1.3640510351510497e-07,2.615384555029587e-07,0.0,0.0,1.013767982976808e-07,3.9438119477782957e-07,1.3345946142167424e-07,2.915719665217068e-07,0.0,4.946948919784234e-08
+0+1+1+2+2-2,0.0,0.0,0.0,0.0,1.013767982976808e-07,2.2536068273018834e-07,2.0018919213251137e-07,7.289299163042671e-07,0.0,2.473474459892117e-07
+0+1+1+2-1+1,1.3640510351510496e-06,1.3076922775147936e-06,3.2962543178871406e-07,1.2655776792595865e-07,2.027535965953616e-07,6.197418775080179e-07,6.672973071083712e-07,7.289299163042671e-07,4.425379255002154e-07,4.4522540278058106e-07
+0+1+1+2-1+2,4.092153105453149e-07,0.0,5.493757196478568e-08,2.531155358519173e-07,0.0,5.6340170682547085e-08,0.0,0.0,4.917088061113504e-08,1.48408467593527e-07
+0+1+1+2-1-1,2.7281020703020994e-07,2.615384555029587e-07,0.0,6.327888396297932e-08,4.055071931907232e-07,4.507213654603767e-07,4.0037838426502274e-07,0.0,2.458544030556752e-07,4.4522540278058106e-07
+0+1+1+2-1-2,4.092153105453149e-07,5.230769110059174e-07,0.0,1.8983665188893796e-07,2.027535965953616e-07,1.1268034136509417e-07,1.3345946142167424e-07,2.186789748912801e-07,1.4751264183340511e-07,1.48408467593527e-07
+0+1+1+2-2+1,6.820255175755248e-07,5.230769110059174e-07,1.0987514392957136e-07,5.062310717038346e-07,0.0,3.9438119477782957e-07,3.336486535541856e-07,2.915719665217068e-07,4.917088061113504e-07,2.473474459892117e-07
+0+1+1+2-2+2,1.3640510351510497e-07,0.0,5.493757196478568e-08,2.531155358519173e-07,0.0,1.6902051204764125e-07,0.0,0.0,4.917088061113504e-08,9.893897839568467e-08
+0+1+1+2-2-1,1.3640510351510497e-07,0.0,0.0,5.695099556668139e-07,1.520651974465212e-07,1.1268034136509417e-07,5.33837845686697e-07,1.457859832608534e-07,4.917088061113504e-08,2.473474459892117e-07
+0+1+1+2-2-2,0.0,2.615384555029587e-07,1.0987514392957136e-07,5.062310717038346e-07,5.06883991488404e-08,2.2536068273018834e-07,2.669189228433485e-07,2.915719665217068e-07,4.917088061113504e-07,2.473474459892117e-07
+0+1+1-1+1+1,9.548357246057346e-07,1.1769230497633143e-06,3.2962543178871406e-07,8.859043754817105e-07,5.575723906372445e-07,6.197418775080179e-07,6.672973071083712e-07,4.373579497825602e-07,4.425379255002154e-07,9.893897839568469e-07
+0+1+1-1+1+2,2.7281020703020994e-07,0.0,0.0,3.163944198148966e-07,2.53441995744202e-07,1.1268034136509417e-07,2.0018919213251137e-07,2.915719665217068e-07,1.9668352244454015e-07,2.96816935187054e-07
+0+1+1-1+1-1,1.3640510351510497e-07,1.3076922775147935e-07,1.6481271589435703e-07,2.531155358519173e-07,1.520651974465212e-07,0.0,2.0018919213251137e-07,7.28929916304267e-08,1.4751264183340511e-07,1.48408467593527e-07
+0+1+1-1+1-2,0.0,0.0,0.0,6.327888396297932e-08,0.0,5.6340170682547085e-08,0.0,7.28929916304267e-08,4.917088061113504e-08,9.893897839568467e-08
+0+1+1-1+2+1,2.7281020703020994e-07,3.9230768325443807e-07,1.6481271589435703e-07,2.531155358519173e-07,3.041303948930424e-07,3.380410240952825e-07,4.671081149758599e-07,3.6446495815213353e-07,2.9502528366681023e-07,3.462864243848964e-07
+0+1+1-1+2+2,6.820255175755248e-07,2.615384555029587e-07,4.944381476830711e-07,4.429521877408553e-07,3.5481879404188283e-07,4.507213654603767e-07,2.0018919213251137e-07,6.560369246738403e-07,3.933670448890803e-07,5.93633870374108e-07
+0+1+1-1+2-1,0.0,0.0,1.0987514392957136e-07,0.0,0.0,5.6340170682547085e-08,1.3345946142167424e-07,7.28929916304267e-08,4.917088061113504e-08,4.946948919784234e-08
+0+1+1-1+2-2,0.0,0.0,0.0,0.0,0.0,0.0,6.672973071083712e-08,0.0,0.0,0.0
+0+1+1-1-1+1,0.0,0.0,0.0,0.0,1.520651974465212e-07,0.0,0.0,0.0,0.0,4.946948919784234e-08
+0+1+1-1-1-1,0.0,0.0,5.493757196478568e-08,0.0,0.0,5.6340170682547085e-08,0.0,7.28929916304267e-08,0.0,0.0
+0+1+1-1-1-2,1.3640510351510497e-07,0.0,0.0,0.0,5.06883991488404e-08,5.6340170682547085e-08,0.0,0.0,0.0,4.946948919784234e-08
+0+1+1-1-2+1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.917088061113504e-08,0.0
+0+1+1-1-2-1,0.0,0.0,0.0,0.0,1.013767982976808e-07,5.6340170682547085e-08,6.672973071083712e-08,0.0,0.0,0.0
+0+1+1-1-2-2,0.0,0.0,0.0,0.0,5.06883991488404e-08,5.6340170682547085e-08,0.0,0.0,0.0,0.0
+0+1+1-2+1+1,4.092153105453149e-07,6.538461387573968e-07,5.493757196478568e-08,1.8983665188893796e-07,1.520651974465212e-07,1.1268034136509417e-07,5.33837845686697e-07,0.0,2.458544030556752e-07,1.9787795679136935e-07
+0+1+1-2+1+2,1.3640510351510497e-07,0.0,1.0987514392957136e-07,1.2655776792595865e-07,5.06883991488404e-08,0.0,1.3345946142167424e-07,1.457859832608534e-07,4.917088061113504e-08,1.48408467593527e-07
+0+1+1-2+1-1,0.0,2.615384555029587e-07,0.0,0.0,0.0,0.0,6.672973071083712e-08,0.0,1.4751264183340511e-07,1.48408467593527e-07
+0+1+1-2+1-2,0.0,0.0,5.493757196478568e-08,1.2655776792595865e-07,0.0,5.6340170682547085e-08,0.0,7.28929916304267e-08,0.0,4.946948919784234e-08
+0+1+1-2+2+1,2.7281020703020994e-07,2.615384555029587e-07,1.0987514392957136e-07,1.8983665188893796e-07,1.013767982976808e-07,1.1268034136509417e-07,2.0018919213251137e-07,1.457859832608534e-07,1.4751264183340511e-07,4.946948919784234e-08
+0+1+1-2+2+2,4.092153105453149e-07,0.0,5.493757196478568e-08,3.163944198148966e-07,1.013767982976808e-07,2.817008534127354e-07,6.672973071083712e-08,2.186789748912801e-07,1.4751264183340511e-07,1.48408467593527e-07
+0+1+1-2+2-2,1.3640510351510497e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
+0+1+1-2-1+1,0.0,0.0,0.0,0.0,0.0,0.0,1.3345946142167424e-07,0.0,0.0,4.946948919784234e-08
+0+1+1-2-1-1,1.3640510351510497e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
+0+1+1-2-1-2,0.0,1.3076922775147935e-07,0.0,0.0,0.0,5.6340170682547085e-08,0.0,0.0,0.0,0.0
+0+1+1+0+1+1,3.369206056823093e-05,3.844615295893493e-05,2.5710783679519695e-05,2.7526314523896006e-05,2.027535965953616e-05,2.9184208413559387e-05,2.649170309220234e-05,2.8428266735866413e-05,2.886330691873627e-05,2.260755656341395e-05
+0+1+1+0+2+1,2.005155021672043e-05,1.2946153547396456e-05,1.2800454267795063e-05,1.594627875867079e-05,8.160832262963305e-06,1.4254063182684412e-05,1.4880729948516679e-05,1.6400923116846007e-05,1.3128625123173056e-05,1.246631127785627e-05
+0+1+1+0-1+1,9.548357246057346e-07,2.615384555029587e-07,2.1975028785914271e-07,6.327888396297932e-08,1.520651974465212e-07,5.634017068254708e-07,3.336486535541856e-07,1.457859832608534e-07,1.4751264183340511e-07,6.431033595719504e-07
+0+1+1+0-2+1,9.548357246057346e-07,2.615384555029587e-07,0.0,1.2655776792595865e-07,1.013767982976808e-07,1.6902051204764125e-07,3.336486535541856e-07,2.186789748912801e-07,2.9502528366681023e-07,1.48408467593527e-07
+0+1+1+0+0+1,5.183393933573989e-06,3.399999921538463e-06,4.230193041288497e-06,3.100665314185987e-06,2.9399271506327434e-06,4.169172630508484e-06,3.803594650517716e-06,3.5717565898909082e-06,5.16294246416918e-06,3.2649862870575944e-06
+0+1+2+1+1+1,2.4007298218658473e-05,2.4061537906272203e-05,1.5052894718351275e-05,2.2464003806857658e-05,1.252003458976358e-05,1.605694864452592e-05,2.0419297597516158e-05,2.0337144664889048e-05,1.6275561482285697e-05,1.583023654330955e-05
+0+1+2+1+1+2,3.137317380847414e-06,4.707692199053257e-06,2.5820658823449266e-06,3.6068963858898213e-06,1.520651974465212e-06,2.535307680714619e-06,4.804540611180273e-06,3.0615056484779214e-06,3.1961072397237777e-06,2.077718546309378e-06
+0+1+2+1+1-1,1.7732663456963644e-06,2.0923076440236695e-06,4.944381476830711e-07,1.581972099074483e-06,1.0644563821256483e-06,7.887623895556591e-07,1.8017027291926023e-06,4.373579497825602e-07,4.425379255002154e-07,8.904508055611621e-07
+0+1+2+1+1-2,2.7281020703020994e-07,5.230769110059174e-07,1.0987514392957136e-07,3.796733037778759e-07,5.06883991488404e-08,2.2536068273018834e-07,2.669189228433485e-07,2.915719665217068e-07,2.458544030556752e-07,1.48408467593527e-07
+0+1+2+1+1+0,4.7196165816226316e-05,4.746922967378701e-05,2.4227469236470484e-05,3.246206747300839e-05,2.4786627183782956e-05,3.093075370471835e-05,3.99043789650806e-05,4.533944079412541e-05,3.0879313023792806e-05,2.5278908980097434e-05
+0+1+2+1+2+1,7.638685796845877e-06,1.1638461269881664e-05,6.592508635774281e-06,8.669207102928167e-06,4.511267524246796e-06,7.380562359413668e-06,8.074297416011293e-06,1.1006841736194432e-05,7.375632091670256e-06,7.321484401280666e-06
+0+1+2+1+2+2,1.37769154550256e-05,9.546153625857993e-06,6.262883203985567e-06,7.213792771779643e-06,5.778477502967806e-06,7.3242221887311204e-06,9.07524337667385e-06,8.018229079346938e-06,9.145783793671118e-06,7.915118271654775e-06
+0+1+2+1+2-1,2.7281020703020994e-07,0.0,1.0987514392957136e-07,1.2655776792595865e-07,1.520651974465212e-07,4.507213654603767e-07,6.672973071083712e-08,2.186789748912801e-07,4.917088061113504e-08,9.893897839568467e-08
+0+1+2+1+2-2,0.0,0.0,0.0,6.327888396297932e-08,0.0,2.2536068273018834e-07,0.0,1.457859832608534e-07,0.0,0.0
+0+1+2+1-1+1,4.092153105453149e-07,6.538461387573968e-07,5.493757196478568e-08,6.327888396297932e-08,2.027535965953616e-07,5.6340170682547085e-08,5.33837845686697e-07,3.6446495815213353e-07,2.458544030556752e-07,1.9787795679136935e-07
+0+1+2+1-1+2,0.0,1.3076922775147935e-07,5.493757196478568e-08,0.0,0.0,0.0,0.0,0.0,0.0,4.946948919784234e-08
+0+1+2+1-1-1,9.548357246057346e-07,2.615384555029587e-07,0.0,6.327888396297932e-08,2.53441995744202e-07,1.6902051204764125e-07,4.0037838426502274e-07,7.28929916304267e-08,1.9668352244454015e-07,4.946948919784234e-08
+0+1+2+1-1-2,1.3640510351510497e-07,3.9230768325443807e-07,5.493757196478568e-08,0.0,0.0,5.6340170682547085e-08,2.0018919213251137e-07,2.915719665217068e-07,9.834176122227008e-08,1.48408467593527e-07
+0+1+2+1-2+1,2.7281020703020994e-07,0.0,1.0987514392957136e-07,3.163944198148966e-07,1.013767982976808e-07,5.6340170682547085e-08,1.3345946142167424e-07,7.28929916304267e-08,4.917088061113504e-08,1.9787795679136935e-07
+0+1+2+1-2+2,0.0,0.0,5.493757196478568e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
+0+1+2+1-2-1,0.0,2.615384555029587e-07,5.493757196478568e-08,1.2655776792595865e-07,5.06883991488404e-08,2.2536068273018834e-07,2.0018919213251137e-07,7.28929916304267e-08,4.917088061113504e-08,1.9787795679136935e-07
+0+1+2+1-2-2,1.3640510351510497e-07,3.9230768325443807e-07,1.6481271589435703e-07,1.2655776792595865e-07,2.027535965953616e-07,5.6340170682547085e-08,0.0,1.457859832608534e-07,1.9668352244454015e-07,1.48408467593527e-07
+0+1+2+1+0+1,1.1867244005814132e-05,1.1376922814378704e-05,6.702383779703852e-06,7.340350539705602e-06,4.511267524246796e-06,6.6481401405405555e-06,7.1400811860595724e-06,7.945336087716511e-06,7.867340897781606e-06,7.865648782456932e-06
+0+1+2+2+1+1,7.625045286494368e-05,6.368461391497045e-05,4.0049489962328754e-05,5.5811975655347764e-05,3.426535782461611e-05,4.3325591254878705e-05,4.410835199986334e-05,4.9785913283581436e-05,4.843331740196801e-05,4.387943691848616e-05
+0+1+2+2+1+2,2.0733575734295954e-05,1.7130768835443796e-05,1.0273325957414922e-05,1.2782334560521823e-05,8.81978145189823e-06,1.3634321305176394e-05,1.3079027219324076e-05,1.4870170292607047e-05,1.5144631228229593e-05,1.2961006169834693e-05
+0+1+2+2+1-1,3.137317380847414e-06,3.7923076047929013e-06,1.2086265832252849e-06,2.9108286622970487e-06,1.774093970209414e-06,2.5916478513971656e-06,3.336486535541856e-06,1.3849668409781073e-06,1.425955537722916e-06,1.7809016111223242e-06
+0+1+2+2+1-2,1.2276459316359447e-06,1.438461505266273e-06,7.691260075069995e-07,1.1390199113336278e-06,4.055071931907232e-07,1.0704632429683946e-06,4.671081149758599e-07,5.831439330434136e-07,7.375632091670256e-07,8.409813163633197e-07
+0+1+2+2+1+0,6.86117670680978e-05,6.446922928147932e-05,3.1149603304033476e-05,4.5244402033530215e-05,2.9754090300369314e-05,3.763523401594145e-05,4.077186546432148e-05,4.482918985271242e-05,3.933670448890803e-05,3.354031367613711e-05
+0+1+2+2+2+1,1.759625835344854e-05,1.6869230379940836e-05,1.0438138673309278e-05,1.607283652659675e-05,1.008699143061924e-05,1.2845558915620735e-05,1.4680540756384166e-05,1.5526207217280888e-05,1.4505409780284836e-05,1.3109414637428219e-05
+0+1+2+2+2+2,2.7690236013566306e-05,2.693846091680475e-05,1.4393643854773847e-05,2.4045975905932144e-05,1.1810397001679813e-05,1.876127683728818e-05,1.6815892139130956e-05,1.946242876532393e-05,2.3651193573955955e-05,2.2657026052611793e-05
+0+1+2+2+2-1,8.184306210906298e-07,1.3076922775147935e-07,1.6481271589435703e-07,4.429521877408553e-07,1.520651974465212e-07,5.634017068254708e-07,6.672973071083712e-08,5.831439330434136e-07,9.834176122227008e-08,4.946948919784234e-08
+0+1+2+2+2-2,4.092153105453149e-07,1.3076922775147935e-07,2.1975028785914271e-07,1.2655776792595865e-07,1.520651974465212e-07,0.0,6.672973071083712e-08,5.831439330434136e-07,0.0,4.946948919784234e-08
+0+1+2+2-1+1,9.548357246057346e-07,6.538461387573968e-07,2.7468785982392837e-07,5.062310717038346e-07,2.53441995744202e-07,9.014427309207534e-07,4.671081149758599e-07,5.102509414129869e-07,4.425379255002154e-07,5.441643811762657e-07
+0+1+2+2-1+2,6.820255175755248e-07,0.0,1.0987514392957136e-07,0.0,0.0,5.6340170682547085e-08,6.672973071083712e-08,0.0,0.0,4.946948919784234e-08
+0+1+2+2-1-1,1.2276459316359447e-06,5.230769110059174e-07,0.0,3.163944198148966e-07,4.561955923395636e-07,4.507213654603767e-07,5.33837845686697e-07,5.831439330434136e-07,9.834176122227008e-08,4.4522540278058106e-07
+0+1+2+2-1-2,1.3640510351510497e-07,1.3076922775147935e-07,1.0987514392957136e-07,1.8983665188893796e-07,3.041303948930424e-07,2.817008534127354e-07,6.672973071083712e-08,1.457859832608534e-07,1.9668352244454015e-07,1.48408467593527e-07
+0+1+2+2-2+1,9.548357246057346e-07,1.3076922775147935e-07,5.493757196478568e-08,3.163944198148966e-07,1.013767982976808e-07,2.817008534127354e-07,6.672973071083712e-08,2.186789748912801e-07,4.425379255002154e-07,9.893897839568467e-08
+0+1+2+2-2+2,0.0,1.3076922775147935e-07,1.0987514392957136e-07,6.327888396297932e-08,0.0,0.0,0.0,7.28929916304267e-08,0.0,1.48408467593527e-07
+0+1+2+2-2-1,1.3640510351510497e-07,1.3076922775147935e-07,1.6481271589435703e-07,6.960677235927725e-07,3.5481879404188283e-07,3.380410240952825e-07,4.0037838426502274e-07,2.186789748912801e-07,9.834176122227008e-08,6.431033595719504e-07
+0+1+2+2-2-2,5.456204140604199e-07,5.230769110059174e-07,1.6481271589435703e-07,2.531155358519173e-07,4.055071931907232e-07,4.507213654603767e-07,1.3345946142167424e-07,1.457859832608534e-07,4.425379255002154e-07,4.4522540278058106e-07
+0+1+2+2+0+1,2.9054287048717356e-05,2.5499999411538476e-05,1.3624517847266848e-05,1.961645402852359e-05,1.2925541782954302e-05,2.0958543493907514e-05,1.828394621476937e-05,2.1066074581193317e-05,2.4044560618845033e-05,1.771007713282756e-05
+0+1+2-1+1+1,2.7281020703020994e-07,1.3076922775147935e-07,5.493757196478568e-08,6.327888396297932e-08,1.013767982976808e-07,0.0,1.3345946142167424e-07,0.0,2.458544030556752e-07,4.946948919784234e-08
+0+1+2-1+1+2,2.7281020703020994e-07,0.0,1.0987514392957136e-07,1.2655776792595865e-07,1.520651974465212e-07,0.0,0.0,1.457859832608534e-07,4.917088061113504e-08,0.0
+0+1+2-1+1-1,0.0,0.0,5.493757196478568e-08,6.327888396297932e-08,0.0,0.0,6.672973071083712e-08,1.457859832608534e-07,4.917088061113504e-08,4.946948919784234e-08
+0+1+2-1+1-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.28929916304267e-08,0.0,0.0
+0+1+2-1+2+1,2.7281020703020994e-07,0.0,5.493757196478568e-08,0.0,0.0,1.1268034136509417e-07,0.0,0.0,4.917088061113504e-08,0.0
+0+1+2-1+2+2,1.3640510351510497e-07,2.615384555029587e-07,0.0,0.0,0.0,5.6340170682547085e-08,1.3345946142167424e-07,0.0,9.834176122227008e-08,0.0
+0+1+2-1+2-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.28929916304267e-08,4.917088061113504e-08,0.0
+0+1+2-1+2-2,0.0,1.3076922775147935e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
+0+1+2-1-1-2,0.0,0.0,0.0,0.0,0.0,0.0,6.672973071083712e-08,0.0,4.917088061113504e-08,0.0
+0+1+2-1+0+1,4.092153105453149e-07,0.0,5.493757196478568e-08,0.0,0.0,5.6340170682547085e-08,6.672973071083712e-08,0.0,9.834176122227008e-08,4.946948919784234e-08
+0+1+2-2+1+1,1.3640510351510497e-07,0.0,5.493757196478568e-08,1.8983665188893796e-07,1.520651974465212e-07,0.0,0.0,7.28929916304267e-08,1.4751264183340511e-07,1.48408467593527e-07
+0+1+2-2+1+2,0.0,1.3076922775147935e-07,0.0,0.0,1.520651974465212e-07,1.1268034136509417e-07,1.3345946142167424e-07,0.0,4.917088061113504e-08,9.893897839568467e-08
+0+1+2-2+1-1,0.0,2.615384555029587e-07,0.0,0.0,1.013767982976808e-07,0.0,6.672973071083712e-08,0.0,0.0,4.946948919784234e-08
+0+1+2-2+2+1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.186789748912801e-07,4.917088061113504e-08,4.946948919784234e-08
+0+1+2-2+2+2,0.0,1.3076922775147935e-07,0.0,0.0,1.013767982976808e-07,0.0,0.0,0.0,0.0,4.946948919784234e-08
+0+1+2-2+2-2,0.0,1.3076922775147935e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
+0+1+2-2-2-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.917088061113504e-08,0.0
+0+1+2-2+0+1,0.0,0.0,5.493757196478568e-08,1.8983665188893796e-07,0.0,0.0,0.0,0.0,0.0,2.473474459892117e-07
+0+1-1+1+1+1,4.228558208968254e-06,4.05384606029586e-06,2.1425653066266415e-06,5.062310717038346e-06,2.382354759995499e-06,1.6902051204764125e-06,1.8017027291926023e-06,2.697040690325788e-06,1.327613776500646e-06,2.32506599229859e-06
+0+1-1+1+1+2,8.184306210906298e-07,1.0461538220118348e-06,4.944381476830711e-07,1.392135447185545e-06,6.589491889349252e-07,7.887623895556591e-07,1.3345946142167424e-06,8.747158995651204e-07,5.900505673336205e-07,4.4522540278058106e-07
+0+1-1+1+1-1,1.3640510351510497e-07,5.230769110059174e-07,0.0,6.327888396297932e-08,0.0,5.6340170682547085e-08,2.0018919213251137e-07,7.28929916304267e-08,0.0,0.0
+0+1-1+1+1-2,1.3640510351510497e-07,0.0,5.493757196478568e-08,6.327888396297932e-08,0.0,0.0,0.0,0.0,0.0,0.0
+0+1-1+1+1+0,3.137317380847414e-06,2.7461537827810664e-06,1.6481271589435703e-06,2.214760938704276e-06,1.774093970209414e-06,1.5211846084287713e-06,1.8017027291926023e-06,2.7699336819562147e-06,1.229272015278376e-06,1.6324931435287972e-06
+0+1-1+1+2+1,1.6368612421812595e-06,6.538461387573968e-07,8.790011514365709e-07,9.491832594446899e-07,5.575723906372445e-07,6.197418775080179e-07,6.672973071083712e-07,7.289299163042671e-07,3.933670448890803e-07,4.946948919784234e-07
+0+1-1+1+2+2,2.3188867597567844e-06,1.8307691885207111e-06,8.790011514365709e-07,1.1390199113336278e-06,1.013767982976808e-06,8.451025602382062e-07,1.7349729984817652e-06,1.5307528242389607e-06,7.375632091670256e-07,1.038859273154689e-06
+0+1-1+1-1+1,1.3640510351510497e-07,1.3076922775147935e-07,0.0,4.429521877408553e-07,3.041303948930424e-07,1.1268034136509417e-07,2.669189228433485e-07,7.28929916304267e-08,9.834176122227008e-08,1.48408467593527e-07
+0+1-1+1-1+2,2.7281020703020994e-07,0.0,0.0,0.0,0.0,5.6340170682547085e-08,0.0,0.0,0.0,0.0
+0+1-1+1-1-1,0.0,0.0,5.493757196478568e-08,1.2655776792595865e-07,5.06883991488404e-08,5.6340170682547085e-08,6.672973071083712e-08,1.457859832608534e-07,1.4751264183340511e-07,0.0
+0+1-1+1-1-2,1.3640510351510497e-07,0.0,0.0,6.327888396297932e-08,0.0,0.0,0.0,1.457859832608534e-07,4.917088061113504e-08,4.946948919784234e-08
+0+1-1+1-2+1,2.7281020703020994e-07,0.0,0.0,1.2655776792595865e-07,0.0,1.1268034136509417e-07,2.0018919213251137e-07,0.0,0.0,1.48408467593527e-07
+0+1-1+1-2+2,0.0,0.0,5.493757196478568e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
+0+1-1+1-2-1,0.0,1.3076922775147935e-07,0.0,6.327888396297932e-08,1.520651974465212e-07,0.0,0.0,0.0,0.0,4.946948919784234e-08
+0+1-1+1-2-2,0.0,1.3076922775147935e-07,0.0,2.531155358519173e-07,0.0,0.0,0.0,0.0,9.834176122227008e-08,0.0
+0+1-1+1+0+1,3.546532691392729e-06,2.7461537827810664e-06,1.703064730908356e-06,3.100665314185987e-06,2.1289127642512967e-06,1.6338649497938655e-06,1.5347838063492537e-06,1.5307528242389607e-06,1.0817593734449708e-06,1.3356762083417431e-06
+0+1-1+2+1+1,4.092153105453149e-07,3.9230768325443807e-07,4.944381476830711e-07,1.8983665188893796e-07,2.027535965953616e-07,1.6902051204764125e-07,3.336486535541856e-07,2.915719665217068e-07,1.9668352244454015e-07,9.893897839568467e-08
