,0,1,2,3,4,5,6,7,8,9,10,11,12
0,239,68,13,5,2,1,0,1,0,0,0,0,0
1,59,33,16,3,1,2,0,0,0,0,0,0,0
2,9,17,4,5,1,1,0,0,0,0,0,0,0
3,1,5,5,0,2,2,1,0,0,0,0,0,0
4,0,1,1,3,2,1,1,0,0,0,0,0,0
5,0,0,0,3,1,0,0,1,0,0,0,0,0
6,0,0,0,1,1,0,3,0,1,0,0,0,0
7,0,0,1,0,0,0,0,1,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,0,0,0
9,0,0,0,0,0,1,0,0,0,0,0,0,0
10,0,0,0,0,0,0,0,0,0,0,0,0,0
11,0,0,0,0,0,0,0,0,0,0,0,0,0
12,0,0,0,0,0,0,0,0,0,0,0,1,0
